,Feature,CV-ADS1,CV-ADS2,CV-DIS1,CV-DIS2,SS-AD-S1-2,SS-AD-S2-1,SS-DI-S1-2,SS-DI-S2-1,DD-DD11,DD-DD11T,DD-DD12,DD-DD12T,DD-DD21,DD-DD21T,DD-DD22,DD-DD22T
27,HH_3_weight_0,0.2687595076495815,0.3208528249385752,0.2415522128989052,0.2223556741799085,0.2086521234078062,0.177162626868942,0.190729692486008,0.2005360595813566,0.0917740018427782,0.070087645553954,0.0827882170373291,0.071923862273357,0.0948611093557622,0.1013366799410453,0.0904574440129423,0.1085532435327446
28,HH_5_covariance_0_1,0.1033504596338386,0.1351862904545059,0.105784190087931,0.1022111167836473,0.0923261768376731,0.0353797592717052,0.0910237865441614,0.0818546096924768,0.0342983507898801,0.044899243682952,0.0361486982132908,0.0398483551746288,0.011689978150923,0.038312678083049,0.0086466402136121,0.0416732450053067
29,HH_5_magnitude_0_1,0.4981679275350574,0.5604024665645139,0.5150052507140478,0.4780760285739881,0.4270543080739643,0.3974065830239682,0.4298158988742974,0.462597237243002,0.262186901003747,0.2186687305371918,0.2372517108452395,0.2224694440691831,0.2382444430997715,0.26317777962058,0.2215678677298906,0.2559284846056812
30,HH_5_mean_0,0.5355023652598758,0.629009169977597,0.5274975109021233,0.5041994953030337,0.4988978994180743,0.4531523968419556,0.4515267127388178,0.4878520887355815,0.2948709046001116,0.2562351444267635,0.2802889744510813,0.2711365235192701,0.2864940746810729,0.253487482616003,0.2679179457776861,0.2696530239364241
31,HH_5_pcc_0_1,0.1196916616540787,0.1396567598800508,0.1000252921538552,0.1024685576206275,0.0936412586715663,0.0557996372572111,0.0907562402076439,0.0767844122064868,0.0494693241173797,0.0517772477272282,0.0586075898566076,0.0503539301973765,0.0304977124604817,0.0452566165971063,0.0389469417333298,0.0531166451085626
32,HH_5_radius_0_1,0.2325164573241152,0.274154889609376,0.2714415885275865,0.2470235223463063,0.1983844713498057,0.15623795543971,0.2073479333843096,0.2222695401283233,0.0835993119507583,0.0866405672978584,0.0717085163381863,0.0817391150175902,0.0560849447561413,0.0941343734063215,0.0453230525531123,0.0861146669627365
33,HH_5_std_0,0.2548818655664082,0.3159947861089054,0.2901826249210082,0.2555382742689561,0.2622345255341831,0.2264497026919056,0.2226688932036959,0.2282127994878359,0.1091588628962237,0.1067145608152873,0.1006357461642335,0.1075896981572216,0.1037519917603078,0.1165440149043796,0.100911382909248,0.1303588358283727
34,HH_5_weight_0,0.2390646703387069,0.3054508418110457,0.2209954362132734,0.2124262431409649,0.1994734614854028,0.1644296378446172,0.1823416216799851,0.1859146019054485,0.081722580093442,0.0720577993666009,0.0691094176512684,0.0701506819008256,0.0909802488176401,0.0996739480309727,0.0894111056252757,0.0999096493664524
35,HH_jit_0.01_mean,0.4200589318045865,0.5340514553367166,0.3623308999860435,0.348007093857377,0.3542211969608357,0.3207979465715327,0.2854147212609901,0.2941977135113838,0.1217014098676479,0.141195653560133,0.1221030954643996,0.1372009774865514,0.115970428959785,0.1337483897875372,0.106539699402673,0.1400934733066901
36,HH_jit_0.01_std,0.3635432492338412,0.4897351674959871,0.3170982339332799,0.3067378458587226,0.3258025044118553,0.3076090703817605,0.2507616839147175,0.2517697470359432,0.1230636119201646,0.1271525106739797,0.1026355004757293,0.1206588707424353,0.1334815244151109,0.1426202016720733,0.1167809173538269,0.1407017594746876
37,HH_jit_0.01_weight,0.4112256306086724,0.5072555366176537,0.3599393493505408,0.3574694352242723,0.3606582573250164,0.3157577683047924,0.2991910245363289,0.3039125743883526,0.1181737495989514,0.1375419837651669,0.1159237399344514,0.1395080371954122,0.1066506380595605,0.1267118159127019,0.0948043172977085,0.1348902616655226
38,HH_jit_0.1_mean,0.4170394150428209,0.4872394110152798,0.4144288182401766,0.3989596337414462,0.3539432618730823,0.3177512872991825,0.3226683430924802,0.3409750498456949,0.1660997654042217,0.1437359182030965,0.1509469624150654,0.1414894598268206,0.1544600435556642,0.1507228085909816,0.1397829126793599,0.1517984946699739
39,HH_jit_0.1_std,0.3488234003814751,0.4477020081777427,0.3288998858939621,0.3099685968668565,0.3121838445402667,0.2975400372826257,0.2566661362959141,0.2595787387356747,0.1299549252426224,0.145220603657138,0.1164010554635549,0.123244700269904,0.1407212993070926,0.1535374448621278,0.1249460556448407,0.1366256099048588
40,HH_jit_0.1_weight,0.4360739278421111,0.4554401664764761,0.4214094687839855,0.3996567887314103,0.3247144531492152,0.2963858504411713,0.3145725575285997,0.3438223735801606,0.1203322570278141,0.109787448202321,0.1134109707652704,0.1191926109503432,0.1375252029089938,0.1356469351546819,0.1168031981748245,0.142127714917752
41,HH_jit_1_mean,0.4617567998231189,0.4725933501319084,0.4397402261551118,0.4091285364934222,0.3746719574722837,0.3245712766791113,0.346905452743851,0.3682013481368437,0.1776191679725328,0.150143183001754,0.1552462595865955,0.1491367713599852,0.1689503732250076,0.1596323344184349,0.1518645597407926,0.1692659614628994
42,HH_jit_1_std,0.2934679890080286,0.3882555373881626,0.2726574329556997,0.2605525076795996,0.260952673447143,0.2391507447738297,0.2184368843484723,0.2272025859677964,0.0986772667553359,0.1063721620347862,0.0947981341401608,0.1024352391734535,0.1023227100812446,0.115909088588998,0.0978346655916834,0.1318587121234113
43,HH_jit_1_weight,0.3486625261978749,0.4258203766256908,0.2944393069689826,0.2787777924356885,0.3042906095572868,0.2388813341782135,0.2370471931720868,0.2508002050736511,0.1025558894531184,0.0804337400801447,0.0951544306586115,0.0886680856414872,0.1197359444969582,0.1077125759378041,0.1184913788307322,0.1315429350665534
44,HH_jit_3_mean,0.4281729014645926,0.4647129606720726,0.4338648922473792,0.4075948411886718,0.3600391588199343,0.310122678975179,0.348709054568378,0.3687188562101605,0.1730023643580666,0.1506946508128139,0.1452904305802217,0.1462942439747415,0.1725645160514965,0.1633091387915981,0.1542559668750968,0.1647124832569948
45,HH_jit_3_std,0.2489040309996563,0.3226468676670398,0.2155010058658489,0.204871953497192,0.2221822109687384,0.2052868664318062,0.1730419896245058,0.1792874840983682,0.0877212728243148,0.0915060356137276,0.0780355633144831,0.0827312050046592,0.0931025777966466,0.1070060468486107,0.0887689125384502,0.1086056807995289
46,HH_jit_3_weight,0.2662584586179065,0.3501132244832586,0.2352802840159401,0.2217606506563911,0.2244185095960618,0.1848060553629402,0.1894156040477975,0.1993885166888703,0.0848565202061,0.0675485280500506,0.0738054718796333,0.06550984026845,0.0974860086659538,0.1009985586200054,0.0908013496822176,0.0961760029218619
47,HH_jit_5_mean,0.41252874429287,0.4651382996123053,0.430327727595762,0.4013955639208288,0.3534898905155027,0.3056400151137367,0.3437245707231944,0.3616170137563598,0.1757217382815861,0.1577490743115073,0.1457240668539695,0.1497120395944947,0.1788078999921785,0.1746302805458975,0.1628999298344329,0.1701629557967727
48,HH_jit_5_std,0.2284320815596108,0.3013306346165206,0.1948181926725573,0.1861322005949615,0.2097397819352384,0.1912790772228436,0.1576459994351315,0.1556813727255442,0.0773057736029253,0.0817860799398099,0.0695793682638562,0.0843236919381789,0.0787961265181201,0.0902963562288398,0.074734767704678,0.1165825194898803
49,HH_jit_5_weight,0.2499806886691601,0.3462772383389753,0.2323630218766367,0.2136344100007784,0.2118719999495452,0.17870140832029,0.1893969221168964,0.1862478368739862,0.0801334666179746,0.0630564941027597,0.0694348577804915,0.0705269444501301,0.0910165794493058,0.0920622873787803,0.0859269093438943,0.1087047456723232
50,HpHp_0.01_covariance_0_1,0.2369601902246845,0.3377995014868044,0.1620666746178783,0.1602647739305221,0.2485693005727159,0.1927255602742958,0.1343777121679796,0.1361331298963811,0.0601765133027448,0.0503391799481782,0.0560578374058287,0.0402579772560465,0.0720019572368274,0.0656993270599606,0.0693086430506835,0.0544866654832503
51,HpHp_0.01_magnitude_0_1,0.5353366127687991,0.6165078570418582,0.4700623733150568,0.4532709868618442,0.4260268679607698,0.3712548647756988,0.3842474227160867,0.4175078149418246,0.1847660461826133,0.1561878177461706,0.1672063747989423,0.1648899423173156,0.2107231391964571,0.1697044828822643,0.1911754979280564,0.1638751220270704
52,HpHp_0.01_mean_0,0.6230183996024383,0.7374720510980142,0.5768263023152673,0.5492700048973751,0.5624444327721706,0.4674796454821661,0.4975738723706556,0.5240375642106544,0.2611597748676986,0.2254600018036979,0.2293672209841157,0.2290992834183126,0.278612215469367,0.2420862151503785,0.2487865207958006,0.2284913131606839
53,HpHp_0.01_pcc_0_1,0.201355524222943,0.293412220036685,0.1372878153688146,0.1349932106267241,0.2000979391884229,0.1647234932872178,0.1112830069544816,0.1139294914226044,0.0382249265837303,0.0341754287544334,0.0362397408092536,0.028205133801019,0.0476347695941213,0.0461930439474379,0.0413705965956365,0.0325858997800053
54,HpHp_0.01_radius_0_1,0.4623027807362912,0.5511471961087365,0.3670407914463404,0.3572536107866956,0.3652685075002366,0.3128819547287266,0.2957551248267756,0.3079305303305626,0.1516569558291194,0.111055461498711,0.1393607718437802,0.1085016694710423,0.1160656393906847,0.1119958010387615,0.1182186056854525,0.117586274114583
55,HpHp_0.01_std_0,0.5032600742794484,0.6219449631768017,0.4515393889521336,0.4406389140451538,0.4565588577272748,0.3823773219913123,0.3941444599890125,0.3973540140102711,0.1858113317877255,0.1605864655375695,0.176832088143457,0.1550219472534866,0.1690993192080034,0.1546747161571453,0.1638763530795602,0.1523013534012166
56,HpHp_0.01_weight_0,0.4467135847271302,0.5651534905231916,0.4001641041482475,0.4067653182097334,0.3848527197720621,0.3657361756157408,0.3509035110581564,0.3476344263684975,0.1258692825316019,0.1443220743633627,0.1311583719486563,0.1441343265385757,0.1390966124402887,0.1715323257613856,0.1335651575051141,0.1795076068198253
57,HpHp_0.1_covariance_0_1,0.2144774422975494,0.3227627619125107,0.2173916701273564,0.2084207092239725,0.2287155838547763,0.1813755487009107,0.1861422485089032,0.1772425299666401,0.0715295745411664,0.0804101938366311,0.071328568679248,0.06734066204073,0.0968064561307784,0.1123245794984687,0.0946621800522601,0.0999212134784196
58,HpHp_0.1_magnitude_0_1,0.54096303531863,0.6017446891807952,0.5696453779910489,0.5356163035240954,0.4330528714936247,0.3964003326903076,0.4778205958319871,0.5041412877711424,0.2478108779714908,0.2068919298095165,0.2294661727543021,0.2049591932429723,0.2423084284065822,0.2055226887157955,0.2126534703296786,0.1952179488300506
59,HpHp_0.1_mean_0,0.6031543359715782,0.691034387616464,0.62999973925164,0.5871839017244188,0.5242454688554824,0.460075240803982,0.5397494861030319,0.5554944408257969,0.2891264861449252,0.2303999687069142,0.2580508241766588,0.2214969378793919,0.286036757000622,0.2551303703730099,0.2614898909598813,0.2310175123531442
60,HpHp_0.1_pcc_0_1,0.1968573380197829,0.2517081442902513,0.1597912367616864,0.1588792704339979,0.187772608888518,0.1657854609365424,0.1345835305074411,0.1263104233977504,0.0493895663675959,0.0746844339469136,0.0551138201657714,0.0587499459391934,0.0555995020437167,0.0716107686272511,0.055123256195282,0.0506471397601048
61,HpHp_0.1_radius_0_1,0.4221060714082841,0.5078077223047301,0.4106778550994049,0.3830100290958326,0.3500927780718472,0.2932521006996733,0.3290982309620019,0.3347462676864131,0.1856838174745617,0.1386143377894779,0.1587301081915957,0.1256579356539385,0.1506747522348988,0.1610940330582897,0.1341939893951845,0.1589375260174269
62,HpHp_0.1_std_0,0.4277174860504739,0.5432063067320747,0.4359385665772241,0.4134980429433456,0.3837973953530894,0.3205966688671263,0.3716992395172237,0.3682371979210247,0.1789536974541599,0.1573070857880454,0.1575769146016425,0.1465969005290928,0.1812242395335727,0.1742310202425151,0.1654154838599222,0.175012291068572
63,HpHp_0.1_weight_0,0.442989356546671,0.4906802710842613,0.4110374456834502,0.396877397711358,0.3508491303895266,0.3233617272114363,0.3294704396057626,0.3326130506419674,0.1436048067291073,0.1296837884772357,0.1352534094146096,0.1368367509939949,0.1607025718033286,0.1631774573137516,0.1454850939246468,0.1757631142933973
64,HpHp_1_covariance_0_1,0.1861748581287514,0.2337081329527928,0.1791418810269716,0.1825396220312091,0.171854078711086,0.1384248983701206,0.1701393969057242,0.1503295930247769,0.0603918107818953,0.0610176867690759,0.0597482286192307,0.0497898257281045,0.0732084662158693,0.0881734286717657,0.075180336055196,0.0773030469540242
65,HpHp_1_magnitude_0_1,0.5804606010335515,0.6550143814056298,0.6021656503818162,0.5765630810388636,0.490477651876002,0.4427806435109652,0.5206871250707517,0.5477000878434074,0.30831617166259,0.232276945881812,0.2685595986876932,0.2274936778048598,0.2816612736036784,0.2427493679215434,0.2498561632401373,0.2304972163028968
66,HpHp_1_mean_0,0.5932394062422419,0.6964230299133846,0.6076023580924679,0.575668774890124,0.5333776408257338,0.4658152747990006,0.5345219881279155,0.5520468871877496,0.3315085635841123,0.2556270629877998,0.295427832141261,0.2667249461924238,0.3149225259703422,0.2750448028012252,0.2914053481400592,0.2896779028890944
67,HpHp_1_pcc_0_1,0.2203305913347893,0.2290719485122841,0.1696243235934171,0.1724617890991303,0.1838452699175951,0.1750179067220929,0.1583888404261176,0.1382031269569912,0.0827508698221676,0.0966252343733261,0.089636559495089,0.0800824192936621,0.0813407384241104,0.0851501641170806,0.0863974425075354,0.0667764211716934
68,HpHp_1_radius_0_1,0.3720476675184033,0.4576828147017128,0.3645729582197264,0.3364947016554711,0.3296350439101,0.2469184480129563,0.3006803062752794,0.3064019628805298,0.1641320357133763,0.1350091762463874,0.1406537671446904,0.1244992988666278,0.1342777920033832,0.1625319673876768,0.1197764938489096,0.1550508556878606
69,HpHp_1_std_0,0.3418124249018605,0.4456810392982459,0.3593593565843253,0.336546357095684,0.3166746557569512,0.2542721265750804,0.3089109316535596,0.3173247575683289,0.14576169268961,0.1490351965062083,0.1361874632914946,0.1402353121613196,0.1470886416169882,0.1862494871184817,0.1317862828675656,0.1815733759829015
70,HpHp_1_weight_0,0.3545582970836918,0.3990883796153447,0.2867777908706697,0.2742443138296645,0.2957234254901689,0.2377185821002926,0.2399510967068376,0.2465930350300755,0.1074950616236923,0.0572531301064471,0.096854056706338,0.0653634807247812,0.1180968710055349,0.0948498085645899,0.1232122824755697,0.1105046544844272
71,HpHp_3_covariance_0_1,0.1339123554015957,0.1669933664956986,0.1392186428405252,0.1458100184851688,0.1189377267755167,0.1000075416340916,0.1317931350217107,0.116667595196033,0.0373291782577469,0.0409915356976531,0.038859899411421,0.0284129272357269,0.0481754158646232,0.0503646927636752,0.0503331931477479,0.0411864803685639
72,HpHp_3_magnitude_0_1,0.5875577108705348,0.6610666145170538,0.6032835356836367,0.5807388765876401,0.5077031232033713,0.4854877233064284,0.5215400775433761,0.5490626020353044,0.3164008203913193,0.258886798619222,0.2796918984121167,0.2596204361692342,0.2776872430569895,0.2334129923824393,0.251038440663151,0.2339539836127718
73,HpHp_3_mean_0,0.5869986147491183,0.6950320488278361,0.5930384371646417,0.5685944972804,0.5394673227310243,0.503053821013335,0.5215426460255106,0.5436794411959991,0.363064741070593,0.3265871762331834,0.3320245733907725,0.3268608106965449,0.3427485346906894,0.2783739014046046,0.3178947897907058,0.2913526741844831
74,HpHp_3_pcc_0_1,0.1500281239574174,0.1573572825204716,0.139229009493558,0.1513914269817725,0.1211824817712482,0.123970422047406,0.136081791951967,0.1169163361811522,0.0721080557235183,0.0661784980096913,0.0805186162961517,0.0399776082136923,0.076448494166706,0.0621034717173146,0.0838293494883425,0.0515206704237708
75,HpHp_3_radius_0_1,0.2947010916683911,0.3970885140835455,0.3196670839417544,0.2913298653968196,0.2839772384665749,0.2041077916269208,0.2540863358622244,0.2646109871904681,0.0971596355093458,0.1163766194525058,0.0859116010174907,0.1088545231416892,0.1026877282409728,0.1321817621621168,0.0910814059239256,0.1255857003653151
76,HpHp_3_std_0,0.2711846061017985,0.3732760774553466,0.3034185529962646,0.2868541013481341,0.2586924448827105,0.2097488669508735,0.2544859591406562,0.2534786751547447,0.1209833006142734,0.1202259540181784,0.0977459160481133,0.104247224447024,0.1136059843718327,0.1406469860288277,0.1030905814350334,0.1213578515640114
77,HpHp_3_weight_0,0.2716124786268351,0.3543368214975644,0.2302541384248654,0.2269029611363414,0.2267315626704806,0.188701594934352,0.2000730627339773,0.1966207347929796,0.0897202226817129,0.0755497910284054,0.0794876019331353,0.0767383938195604,0.0987745260501534,0.1229950236039126,0.1002864436740551,0.1244663959907745
78,HpHp_5_covariance_0_1,0.1173862579285872,0.1430901039182495,0.1058779265268226,0.108073124968487,0.1065380120759472,0.0963722582033302,0.0944785978332395,0.0855105248621233,0.0348859035115427,0.0476120713573651,0.0409419080565881,0.0447657252456518,0.0371199031248585,0.0379962078031606,0.0425511144071298,0.0290788595451165
79,HpHp_5_magnitude_0_1,0.5884567402035141,0.6613821365476191,0.6083568766621438,0.5844249817211754,0.5165033716398189,0.4896227818552431,0.5226623667717112,0.5566949462997182,0.3206682547485369,0.2718043860418798,0.2924124430320467,0.2744839660364474,0.2927573751221023,0.2373136945331922,0.2680371735516234,0.2334345281798314
80,HpHp_5_mean_0,0.5865940488796058,0.6859508705104603,0.5812325937266134,0.5586822621800274,0.5401640641760372,0.5011298565668221,0.5149894262209442,0.5334975116090841,0.36662249726611,0.3373578475996442,0.3363450381879501,0.3373617790960331,0.3342899937009184,0.2820236077802042,0.3119518137110991,0.2823128033878597
81,HpHp_5_pcc_0_1,0.1227729186644853,0.1345798707676708,0.1033597747957651,0.111676155013198,0.0994700933809777,0.0933685263212504,0.0983606960509011,0.0826074438918534,0.048110509688798,0.0471793286249986,0.0595865554001934,0.0375637609647043,0.0536812638660927,0.0508238652797389,0.0667653249605518,0.0422574001959803
82,HpHp_5_radius_0_1,0.2744452836683828,0.3638950735377415,0.3000786623838888,0.2756769151968879,0.2665846082506761,0.1930421968430674,0.233945311132942,0.2459374632663726,0.0993219813802904,0.1109764557270206,0.090600799236601,0.1042083000211778,0.0739586897192643,0.1188253236216336,0.062577333980749,0.1058849729997701
83,HpHp_5_std_0,0.2506854314800288,0.3429444665809102,0.2545359504738494,0.2393944744767569,0.2679353145985369,0.1964370567262281,0.2070467287136175,0.2084167774222357,0.0998893090725343,0.1058280468866912,0.0897973026279222,0.0929960493760676,0.077670424453511,0.1185223874902979,0.0716111050462611,0.0941305009190559
84,HpHp_5_weight_0,0.2611231224551728,0.3490491887266193,0.2330993904164878,0.2213378754764046,0.2210712424488058,0.1854371980943273,0.2030441358299325,0.2001069443769493,0.0832341419109559,0.07409995051777,0.0742592152330174,0.0757762303037229,0.0917723123851048,0.1286111634980613,0.0929719085205148,0.1130105750961512
85,MI_dir_0.01_mean,0.3989239118438294,0.559007647948037,0.4131190682105211,0.4007716200105338,0.3463936658117849,0.3102081717177423,0.375273992715518,0.3756167337009516,0.134951355435162,0.1503628817753005,0.1305279011508302,0.1414013108794581,0.1605759586675404,0.1741768281240957,0.1501015941061548,0.1697088864640641
86,MI_dir_0.01_std,0.311175647076784,0.5023816839222801,0.3732774371941773,0.3655781391800806,0.3361274111569,0.2827492427064704,0.3509343800793714,0.3446363248854182,0.0944166612359507,0.0854605644010088,0.0912131702884968,0.0757611018797843,0.1132931638311003,0.1363277141882037,0.1151026376429801,0.1281476056812045
